mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__init_type,param_classifier__learning_rate,param_classifier__n_epochs,param_classifier__penalty,param_classifier__penalty_strength,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
1.029750919,0.113122958,0.024496365,0.00534315,normal,0.01,50,l1,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.740458015,0.694656489,0.776923077,0.761538462,0.784615385,0.751638285,0.032238942,104,0.858823529,0.788235294,0.882352941,0.917647059,0.892857143,0.867983193,0.04412557,230,0.52173913,0.52173913,0.577777778,0.466666667,0.586956522,0.534975845,0.043704831,259,0.585365854,0.545454545,0.641975309,0.575342466,0.658536585,0.601334952,0.042371941,178,0.836061381,0.720716113,0.829803922,0.861960784,0.891563147,0.828021069,0.057916628,170,0.69028133,0.654987212,0.730065359,0.692156863,0.739906832,0.701479519,0.030553738,172
1.005020428,0.054232633,0.023948526,0.004239998,normal,0.01,50,l1,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.740458015,0.694656489,0.769230769,0.761538462,0.784615385,0.750099824,0.031161153,145,0.858823529,0.788235294,0.882352941,0.917647059,0.892857143,0.867983193,0.04412557,230,0.52173913,0.52173913,0.555555556,0.466666667,0.586956522,0.530531401,0.040108141,318,0.585365854,0.545454545,0.625,0.575342466,0.658536585,0.59793989,0.039566831,207,0.83657289,0.719948849,0.828235294,0.864575163,0.892339545,0.828334348,0.058694739,142,0.69028133,0.654987212,0.718954248,0.692156863,0.739906832,0.699257297,0.028744318,214
1.061975002,0.092197227,0.02169714,0.007744416,normal,0.01,50,l1,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.679389313,0.717557252,0.738461538,0.707692308,0.676923077,0.704004698,0.023340417,511,0.941176471,0.929411765,0.988235294,0.988235294,1,0.969411765,0.028430696,24,0.195652174,0.326086957,0.266666667,0.177777778,0.086956522,0.210628019,0.081325457,626,0.3,0.447761194,0.413793103,0.296296296,0.16,0.323570119,0.101605321,622,0.804347826,0.686956522,0.785098039,0.827712418,0.817805383,0.784384038,0.050765182,457,0.568414322,0.627749361,0.62745098,0.583006536,0.543478261,0.590019892,0.033186474,618
1.037382841,0.124548504,0.032290936,0.007186946,normal,0.01,50,l2,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.748091603,0.694656489,0.776923077,0.761538462,0.784615385,0.753165003,0.03185176,79,0.858823529,0.788235294,0.882352941,0.917647059,0.892857143,0.867983193,0.04412557,230,0.543478261,0.52173913,0.577777778,0.466666667,0.586956522,0.539323671,0.04325072,239,0.602409639,0.545454545,0.641975309,0.575342466,0.658536585,0.604743709,0.0416292,139,0.83657289,0.721227621,0.830065359,0.862222222,0.891304348,0.828278488,0.057717093,149,0.701150895,0.654987212,0.730065359,0.692156863,0.739906832,0.703653432,0.030062381,118
1.093920755,0.077982753,0.023146248,0.005230794,normal,0.01,50,l2,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.732824427,0.702290076,0.776923077,0.761538462,0.784615385,0.751638285,0.030377723,104,0.858823529,0.8,0.882352941,0.917647059,0.892857143,0.870336134,0.039924015,173,0.5,0.52173913,0.577777778,0.466666667,0.586956522,0.530628019,0.045834796,309,0.567901235,0.551724138,0.641975309,0.575342466,0.658536585,0.599095946,0.042786108,196,0.835549872,0.716879795,0.826405229,0.867712418,0.890269151,0.827363293,0.059765776,188,0.679411765,0.660869565,0.730065359,0.692156863,0.739906832,0.700482077,0.030039641,188
1.131238604,0.04952602,0.025137377,0.006274776,normal,0.01,50,l2,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.740458015,0.694656489,0.776923077,0.738461538,0.761538462,0.742407516,0.027773545,324,0.894117647,0.823529412,0.917647059,0.952941176,0.928571429,0.903361345,0.044173234,97,0.456521739,0.456521739,0.511111111,0.333333333,0.456521739,0.442801932,0.058675749,515,0.552631579,0.512195122,0.613333333,0.46875,0.575342466,0.5444505,0.050074072,414,0.819693095,0.695396419,0.824836601,0.881568627,0.883799172,0.821058783,0.068417782,277,0.675319693,0.640025575,0.714379085,0.643137255,0.692546584,0.673081638,0.028561308,400
1.391479206,0.069729109,0.030493355,0.002795274,normal,0.01,50,elasticnet,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.740458015,0.694656489,0.776923077,0.761538462,0.784615385,0.751638285,0.032238942,104,0.858823529,0.788235294,0.882352941,0.917647059,0.892857143,0.867983193,0.04412557,230,0.52173913,0.52173913,0.577777778,0.466666667,0.586956522,0.534975845,0.043704831,259,0.585365854,0.545454545,0.641975309,0.575342466,0.658536585,0.601334952,0.042371941,178,0.83657289,0.721483376,0.829803922,0.861699346,0.891563147,0.828224536,0.05761633,154,0.69028133,0.654987212,0.730065359,0.692156863,0.739906832,0.701479519,0.030553738,172
1.417583323,0.088827096,0.020257282,0.007155768,normal,0.01,50,elasticnet,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.740458015,0.702290076,0.769230769,0.761538462,0.784615385,0.751626541,0.02847891,120,0.858823529,0.8,0.882352941,0.917647059,0.892857143,0.870336134,0.039924015,173,0.52173913,0.52173913,0.555555556,0.466666667,0.586956522,0.530531401,0.040108141,318,0.585365854,0.551724138,0.625,0.575342466,0.658536585,0.599193809,0.037949949,195,0.838107417,0.718925831,0.829803922,0.866928105,0.893115942,0.829376243,0.059579529,57,0.69028133,0.660869565,0.718954248,0.692156863,0.739906832,0.700433768,0.026974196,194
1.338228655,0.121794985,0.031102228,0.005205334,normal,0.01,50,elasticnet,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.702290076,0.709923664,0.746153846,0.738461538,0.738461538,0.727058133,0.017502961,413,0.882352941,0.882352941,0.952941176,0.976470588,0.988095238,0.936442577,0.045593465,58,0.369565217,0.391304348,0.355555556,0.288888889,0.282608696,0.337584541,0.043875161,566,0.465753425,0.486486486,0.492307692,0.433333333,0.433333333,0.462242854,0.025201163,536,0.816879795,0.698465473,0.801045752,0.877385621,0.862836439,0.811322616,0.063073331,364,0.625959079,0.636828645,0.654248366,0.632679739,0.635351967,0.637013559,0.009389539,528
2.1492908,0.121005466,0.02589612,0.007464309,normal,0.01,100,l1,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.740458015,0.694656489,0.776923077,0.753846154,0.784615385,0.750099824,0.031911671,145,0.870588235,0.788235294,0.882352941,0.894117647,0.857142857,0.858487395,0.03720934,356,0.5,0.52173913,0.577777778,0.488888889,0.652173913,0.548115942,0.060376502,161,0.575,0.545454545,0.641975309,0.578947368,0.681818182,0.604639081,0.049783443,140,0.83657289,0.721483376,0.829281046,0.866143791,0.893374741,0.829371169,0.058549691,58,0.685294118,0.654987212,0.730065359,0.691503268,0.754658385,0.703301668,0.035075827,131
2.055311012,0.045891473,0.023280191,0.004104684,normal,0.01,100,l1,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.732824427,0.687022901,0.769230769,0.761538462,0.776923077,0.745507927,0.032826917,279,0.870588235,0.788235294,0.882352941,0.905882353,0.857142857,0.860840336,0.039678106,335,0.47826087,0.5,0.555555556,0.488888889,0.630434783,0.530628019,0.056577948,307,0.556962025,0.528735632,0.625,0.586666667,0.666666667,0.592806198,0.048824882,259,0.837851662,0.720204604,0.833464052,0.86875817,0.891563147,0.830368327,0.059025784,16,0.674424552,0.644117647,0.718954248,0.697385621,0.74378882,0.695734178,0.034552898,278
1.956211424,0.10472098,0.025719595,0.008822294,normal,0.01,100,l1,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.694656489,0.717557252,0.738461538,0.707692308,0.730769231,0.717827363,0.015703139,436,0.952941176,0.964705882,0.988235294,0.988235294,0.988095238,0.976442577,0.014859251,14,0.217391304,0.260869565,0.266666667,0.177777778,0.260869565,0.236714976,0.034383106,614,0.333333333,0.393442623,0.413793103,0.296296296,0.406779661,0.368729003,0.046018994,590,0.797442455,0.698721228,0.796339869,0.844183007,0.845238095,0.796384931,0.05331155,414,0.58516624,0.612787724,0.62745098,0.583006536,0.624482402,0.606578776,0.019020447,585
2.150107384,0.14194766,0.025789785,0.004709728,normal,0.01,100,l2,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.740458015,0.694656489,0.776923077,0.753846154,0.784615385,0.750099824,0.031911671,145,0.870588235,0.788235294,0.882352941,0.894117647,0.857142857,0.858487395,0.03720934,356,0.5,0.52173913,0.577777778,0.488888889,0.652173913,0.548115942,0.060376502,161,0.575,0.545454545,0.641975309,0.578947368,0.681818182,0.604639081,0.049783443,140,0.836828645,0.720460358,0.829281046,0.864836601,0.892598344,0.828800999,0.058602105,98,0.685294118,0.654987212,0.730065359,0.691503268,0.754658385,0.703301668,0.035075827,131
2.073774195,0.179697004,0.020266962,0.00625217,normal,0.01,100,l2,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.732824427,0.694656489,0.776923077,0.761538462,0.792307692,0.751650029,0.034618552,96,0.870588235,0.788235294,0.882352941,0.905882353,0.869047619,0.863221289,0.039741927,310,0.47826087,0.52173913,0.577777778,0.488888889,0.652173913,0.543768116,0.06433767,195,0.556962025,0.545454545,0.641975309,0.586666667,0.689655172,0.604142744,0.054257564,146,0.837084399,0.719948849,0.82745098,0.871895425,0.891821946,0.82964032,0.059572602,44,0.674424552,0.654987212,0.730065359,0.697385621,0.760610766,0.703494702,0.037956859,120
1.936355448,0.176273244,0.025769281,0.004691437,normal,0.01,100,l2,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.740458015,0.687022901,0.784615385,0.784615385,0.753846154,0.750111568,0.03596761,133,0.905882353,0.8,0.905882353,0.941176471,0.869047619,0.884397759,0.047970003,154,0.434782609,0.47826087,0.555555556,0.488888889,0.543478261,0.500193237,0.044330457,433,0.540540541,0.517647059,0.641025641,0.611111111,0.609756098,0.58401609,0.046779801,309,0.82455243,0.697442455,0.827973856,0.882352941,0.882246377,0.822913612,0.06756436,251,0.670332481,0.639130435,0.730718954,0.71503268,0.70626294,0.692295498,0.033158193,315
2.324612474,0.124128101,0.026906395,0.007986435,normal,0.01,100,elasticnet,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.740458015,0.694656489,0.776923077,0.753846154,0.784615385,0.750099824,0.031911671,145,0.870588235,0.788235294,0.882352941,0.894117647,0.857142857,0.858487395,0.03720934,356,0.5,0.52173913,0.577777778,0.488888889,0.652173913,0.548115942,0.060376502,161,0.575,0.545454545,0.641975309,0.578947368,0.681818182,0.604639081,0.049783443,140,0.836828645,0.720971867,0.829281046,0.865882353,0.893115942,0.82921597,0.058655559,66,0.685294118,0.654987212,0.730065359,0.691503268,0.754658385,0.703301668,0.035075827,131
2.320949078,0.138130616,0.027935076,0.005010539,normal,0.01,100,elasticnet,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.732824427,0.687022901,0.776923077,0.761538462,0.784615385,0.74858485,0.035517081,178,0.870588235,0.788235294,0.882352941,0.905882353,0.869047619,0.863221289,0.039741927,310,0.47826087,0.5,0.577777778,0.488888889,0.630434783,0.535072464,0.059174781,253,0.556962025,0.528735632,0.641975309,0.586666667,0.674418605,0.597751647,0.053634755,208,0.837084399,0.717902813,0.831633987,0.870326797,0.892598344,0.829909268,0.060271718,31,0.674424552,0.644117647,0.730065359,0.697385621,0.749741201,0.699146876,0.03783715,216
2.506182766,0.164205939,0.029543924,0.004758205,normal,0.01,100,elasticnet,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.694656489,0.702290076,0.769230769,0.776923077,0.776923077,0.744004698,0.037360272,305,0.917647059,0.882352941,0.952941176,0.964705882,0.964285714,0.936386555,0.032016255,59,0.282608696,0.369565217,0.422222222,0.422222222,0.434782609,0.386280193,0.056503651,535,0.393939394,0.465753425,0.558823529,0.567164179,0.579710145,0.513078134,0.071960314,464,0.81202046,0.702557545,0.822222222,0.88496732,0.876293996,0.819612309,0.065192571,296,0.600127877,0.625959079,0.687581699,0.693464052,0.699534161,0.661333374,0.040442821,440
3.178184557,0.153998636,0.02411871,0.00584197,normal,0.01,150,l1,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.732824427,0.694656489,0.776923077,0.761538462,0.792307692,0.751650029,0.034618552,96,0.870588235,0.8,0.882352941,0.905882353,0.869047619,0.86557423,0.03533682,280,0.47826087,0.5,0.577777778,0.488888889,0.652173913,0.53942029,0.066381523,220,0.556962025,0.534883721,0.641975309,0.586666667,0.689655172,0.602028579,0.056656113,171,0.837084399,0.722506394,0.830065359,0.866143791,0.892598344,0.829679657,0.058016345,43,0.674424552,0.65,0.730065359,0.697385621,0.760610766,0.70249726,0.039261553,159
3.142060804,0.065853651,0.032046747,0.008505853,normal,0.01,150,l1,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.732824427,0.702290076,0.776923077,0.769230769,0.776923077,0.751638285,0.029588321,104,0.882352941,0.8,0.882352941,0.917647059,0.857142857,0.86789916,0.039035038,271,0.456521739,0.52173913,0.577777778,0.488888889,0.630434783,0.535072464,0.06228745,257,0.545454545,0.551724138,0.641975309,0.594594595,0.666666667,0.600083051,0.048044397,190,0.834782609,0.721483376,0.830588235,0.872418301,0.892080745,0.830270653,0.059079678,19,0.66943734,0.660869565,0.730065359,0.703267974,0.74378882,0.701485812,0.03251552,171
2.974917269,0.10890986,0.026943827,0.004777846,normal,0.01,150,l1,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.687022901,0.709923664,0.753846154,0.7,0.707692308,0.711697005,0.022544908,465,0.952941176,0.929411765,0.964705882,0.976470588,1,0.964705882,0.023529412,27,0.195652174,0.304347826,0.355555556,0.177777778,0.173913043,0.241449275,0.07441646,612,0.305084746,0.424242424,0.5,0.290909091,0.296296296,0.363306511,0.084285022,594,0.798721228,0.694117647,0.792418301,0.855163399,0.833592133,0.794802541,0.055329114,420,0.574296675,0.616879795,0.660130719,0.577124183,0.586956522,0.603077579,0.032271875,591
2.922871447,0.075980167,0.025593233,0.004498261,normal,0.01,150,l2,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.732824427,0.694656489,0.776923077,0.761538462,0.792307692,0.751650029,0.034618552,96,0.870588235,0.8,0.882352941,0.905882353,0.869047619,0.86557423,0.03533682,280,0.47826087,0.5,0.577777778,0.488888889,0.652173913,0.53942029,0.066381523,220,0.556962025,0.534883721,0.641975309,0.586666667,0.689655172,0.602028579,0.056656113,171,0.835294118,0.72173913,0.829019608,0.866405229,0.892080745,0.828907766,0.05817697,85,0.674424552,0.65,0.730065359,0.697385621,0.760610766,0.70249726,0.039261553,159
2.845575857,0.126913505,0.022932196,0.00715276,normal,0.01,150,l2,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.732824427,0.679389313,0.761538462,0.769230769,0.776923077,0.74398121,0.03557401,306,0.870588235,0.8,0.858823529,0.905882353,0.869047619,0.860868347,0.034341737,329,0.47826087,0.456521739,0.577777778,0.511111111,0.608695652,0.52647343,0.058045363,327,0.556962025,0.5,0.626506024,0.605263158,0.658823529,0.589510947,0.05566443,288,0.837340153,0.718670077,0.829281046,0.873202614,0.891045549,0.829907888,0.060069508,32,0.674424552,0.62826087,0.718300654,0.708496732,0.738871636,0.693670889,0.038777392,302
2.781394196,0.144569556,0.023342419,0.008187133,normal,0.01,150,l2,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.72519084,0.687022901,0.761538462,0.784615385,0.753846154,0.742442748,0.03359227,321,0.905882353,0.823529412,0.858823529,0.952941176,0.880952381,0.88442577,0.043659252,153,0.391304348,0.434782609,0.577777778,0.466666667,0.52173913,0.478454106,0.065391144,467,0.5,0.49382716,0.626506024,0.6,0.6,0.564066637,0.055712132,378,0.820716113,0.699744246,0.825882353,0.885751634,0.883540373,0.823126944,0.067540105,246,0.64859335,0.62915601,0.718300654,0.709803922,0.701345756,0.681439938,0.035698675,375
3.537966013,0.221313388,0.021695614,0.004464875,normal,0.01,150,elasticnet,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.732824427,0.694656489,0.776923077,0.761538462,0.792307692,0.751650029,0.034618552,96,0.870588235,0.8,0.882352941,0.905882353,0.869047619,0.86557423,0.03533682,280,0.47826087,0.5,0.577777778,0.488888889,0.652173913,0.53942029,0.066381523,220,0.556962025,0.534883721,0.641975309,0.586666667,0.689655172,0.602028579,0.056656113,171,0.836061381,0.722250639,0.829542484,0.866143791,0.892339545,0.829267568,0.058028932,62,0.674424552,0.65,0.730065359,0.697385621,0.760610766,0.70249726,0.039261553,159
3.592707348,0.228822854,0.026198483,0.004509407,normal,0.01,150,elasticnet,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.732824427,0.687022901,0.776923077,0.776923077,0.776923077,0.750123312,0.035876442,126,0.870588235,0.8,0.882352941,0.917647059,0.869047619,0.867927171,0.038216769,243,0.47826087,0.47826087,0.577777778,0.511111111,0.608695652,0.530821256,0.053259769,294,0.556962025,0.517647059,0.641975309,0.613333333,0.658823529,0.597748251,0.052931719,209,0.835038363,0.719693095,0.830588235,0.871895425,0.891563147,0.829755653,0.059562226,39,0.674424552,0.639130435,0.730065359,0.714379085,0.738871636,0.699374213,0.037360239,205
3.80413456,0.269084015,0.023035622,0.007351992,normal,0.01,150,elasticnet,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.694656489,0.717557252,0.769230769,0.753846154,0.753846154,0.737827363,0.027473547,345,0.917647059,0.905882353,0.941176471,0.941176471,0.964285714,0.934033613,0.020387462,64,0.282608696,0.369565217,0.444444444,0.4,0.369565217,0.373236715,0.052966427,541,0.393939394,0.478873239,0.571428571,0.529411765,0.515151515,0.497760897,0.059777563,486,0.808184143,0.699488491,0.801045752,0.882875817,0.873447205,0.813008282,0.065707615,341,0.600127877,0.637723785,0.692810458,0.670588235,0.666925466,0.653635164,0.031984196,466
1.170364761,0.105107888,0.027509165,0.008512052,normal,0.005,50,l1,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.740458015,0.694656489,0.776923077,0.761538462,0.792307692,0.753176747,0.033915849,72,0.858823529,0.8,0.882352941,0.917647059,0.892857143,0.870336134,0.039924015,173,0.52173913,0.5,0.577777778,0.466666667,0.608695652,0.534975845,0.051635801,259,0.585365854,0.534883721,0.641975309,0.575342466,0.674698795,0.602453229,0.049747416,156,0.837851662,0.721483376,0.830326797,0.86248366,0.892598344,0.828948768,0.057975561,81,0.69028133,0.65,0.730065359,0.692156863,0.750776398,0.70265599,0.034936698,143
1.135053873,0.051108826,0.024092913,0.006065735,normal,0.005,50,l1,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.732824427,0.694656489,0.769230769,0.761538462,0.784615385,0.748573106,0.03177706,185,0.858823529,0.8,0.882352941,0.917647059,0.892857143,0.870336134,0.039924015,173,0.5,0.5,0.555555556,0.466666667,0.586956522,0.521835749,0.043301196,376,0.567901235,0.534883721,0.625,0.575342466,0.658536585,0.592332801,0.043900015,263,0.835805627,0.720204604,0.830849673,0.866405229,0.892339545,0.829120935,0.058816923,70,0.679411765,0.65,0.718954248,0.692156863,0.739906832,0.696085942,0.03117887,270
1.116375065,0.040792727,0.026638746,0.006178088,normal,0.005,50,l1,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.687022901,0.709923664,0.738461538,0.707692308,0.684615385,0.705543159,0.019433986,502,0.952941176,0.941176471,0.988235294,0.988235294,1,0.974117647,0.022812611,15,0.195652174,0.282608696,0.266666667,0.177777778,0.108695652,0.206280193,0.063119968,632,0.305084746,0.40625,0.413793103,0.296296296,0.196078431,0.323500515,0.080393814,623,0.805626598,0.690792839,0.778300654,0.825882353,0.815993789,0.783319247,0.048914587,459,0.574296675,0.611892583,0.62745098,0.583006536,0.554347826,0.59019892,0.026261164,617
1.116464663,0.02243168,0.021685696,0.005290707,normal,0.005,50,l2,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.740458015,0.694656489,0.776923077,0.761538462,0.792307692,0.753176747,0.033915849,72,0.858823529,0.8,0.882352941,0.917647059,0.892857143,0.870336134,0.039924015,173,0.52173913,0.5,0.577777778,0.466666667,0.608695652,0.534975845,0.051635801,259,0.585365854,0.534883721,0.641975309,0.575342466,0.674698795,0.602453229,0.049747416,156,0.837595908,0.720971867,0.829281046,0.861960784,0.891821946,0.82832631,0.057921994,145,0.69028133,0.65,0.730065359,0.692156863,0.750776398,0.70265599,0.034936698,143
1.036793947,0.086037493,0.021459866,0.004957322,normal,0.005,50,l2,0.01,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.732824427,0.694656489,0.776923077,0.761538462,0.776923077,0.748573106,0.031402435,185,0.870588235,0.8,0.882352941,0.917647059,0.880952381,0.870308123,0.038581507,193,0.47826087,0.5,0.577777778,0.466666667,0.586956522,0.521932367,0.050575442,363,0.556962025,0.534883721,0.641975309,0.575342466,0.65060241,0.591953186,0.04625833,267,0.837595908,0.717647059,0.82875817,0.869019608,0.889751553,0.828554459,0.059606633,121,0.674424552,0.65,0.730065359,0.692156863,0.733954451,0.696120245,0.032240305,265
1.042985344,0.074760444,0.021498108,0.007117786,normal,0.005,50,l2,0.1,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.732824427,0.694656489,0.784615385,0.776923077,0.753846154,0.748573106,0.032513364,185,0.894117647,0.823529412,0.917647059,0.952941176,0.904761905,0.89859944,0.042448575,104,0.434782609,0.456521739,0.533333333,0.444444444,0.47826087,0.469468599,0.035079783,485,0.533333333,0.512195122,0.631578947,0.579710145,0.578947368,0.567152983,0.041500915,363,0.821483376,0.698465473,0.827712418,0.880261438,0.884057971,0.822396135,0.067139378,266,0.664450128,0.640025575,0.725490196,0.69869281,0.691511387,0.684034019,0.029358739,351
1.265836287,0.051629983,0.023887587,0.006481222,normal,0.005,50,elasticnet,0.001,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.740458015,0.694656489,0.776923077,0.761538462,0.792307692,0.753176747,0.033915849,72,0.858823529,0.8,0.882352941,0.917647059,0.892857143,0.870336134,0.039924015,173,0.52173913,0.5,0.577777778,0.466666667,0.608695652,0.534975845,0.051635801,259,0.585365854,0.534883721,0.641975309,0.575342466,0.674698795,0.602453229,0.049747416,156,0.837340153,0.721483376,0.829281046,0.862222222,0.891563147,0.828377989,0.057698164,138,0.69028133,0.65,0.730065359,0.692156863,0.750776398,0.70265599,0.034936698,143
